日期,信号数,涨停数,盈利笔数,亏损笔数,日收益率%,T日平均涨幅%,T日平均量比,日PnL(元),权益(元),累计PnL(元),累计收益率%,回撤%,是否盈利日,代码,名称,持仓明细
2025-05-27,2,0,1,1,-2.3830,5.0493,1.3795,-350550.6399,14360114.7103,13360114.7103,1336.0115,-2.5765,False,"000525,000889","红太阳,中嘉博创",000525 红太阳 +0.69% | 000889 中嘉博创 -5.45%
2025-05-28,2,0,0,2,-1.5985,4.9669,1.3380,-229552.0375,14130562.6728,13130562.6728,1313.0563,-4.1338,False,"000668,002058","荣丰控股,威尔泰",000668 荣丰控股 -0.56% | 002058 威尔泰 -2.64%
2025-06-04,2,0,1,1,0.3664,5.0000,1.3321,51775.4934,14182338.1662,13182338.1662,1318.2338,-3.7826,True,"000691,002052","亚太实业,同洲电子",000691 亚太实业 +0.74% | 002052 同洲电子 -0.00%
2025-06-09,2,0,1,1,1.1843,5.2265,1.1522,167963.4118,14350301.5780,13350301.5780,1335.0302,-2.6430,True,"000518,000608","四环生物,阳光股份",000518 四环生物 +4.66% | 000608 阳光股份 -2.29%
2025-06-10,2,0,1,1,2.0163,5.0304,2.0857,289350.3932,14639651.9712,13639651.9712,1363.9652,-0.6800,True,"000518,002047","四环生物,宝鹰股份",000518 四环生物 +4.82% | 002047 宝鹰股份 -0.79%
2025-06-11,2,0,0,2,-3.3167,4.9846,1.4800,-485553.7662,14154098.2050,13154098.2050,1315.4098,-3.9741,False,"000736,000908","中交发展,景峰医药",000736 中交发展 -1.29% | 000908 景峰医药 -5.34%
2025-06-30,2,0,1,1,0.1915,4.9842,1.6506,27100.3626,14181198.5676,13181198.5676,1318.1199,-3.7903,True,"000504,001270","南华生物,铖昌科技",000504 南华生物 -1.66% | 001270 铖昌科技 +2.05%
2025-07-18,2,0,0,2,-4.6985,5.0443,2.1873,-666304.2664,13514894.3013,12514894.3013,1251.4894,-8.3107,False,"000691,002058","亚太实业,威尔泰",000691 亚太实业 -5.31% | 002058 威尔泰 -4.09%
2025-07-22,2,0,0,2,-2.2694,4.9917,1.7576,-306704.8145,13208189.4867,12208189.4867,1220.8189,-10.3915,False,"000059,000833","华锦股份,粤桂股份",000059 华锦股份 -1.00% | 000833 粤桂股份 -3.54%
2025-08-05,2,0,1,1,-0.3152,5.0092,1.3733,-41629.6902,13166559.7966,12166559.7966,1216.6560,-10.6739,False,"000668,000691","荣丰控股,亚太实业",000668 荣丰控股 +4.71% | 000691 亚太实业 -5.34%
2025-08-06,2,0,1,1,0.1616,5.1912,2.3703,21276.6431,13187836.4396,12187836.4396,1218.7836,-10.5296,True,"000668,000949","荣丰控股,新乡化纤",000668 荣丰控股 +2.81% | 000949 新乡化纤 -2.48%
2025-08-07,2,0,0,2,-1.4887,4.7469,2.2785,-196332.5247,12991503.9150,11991503.9150,1199.1504,-11.8616,False,"002047,002057","宝鹰股份,中钢天源",002047 宝鹰股份 -1.70% | 002057 中钢天源 -1.28%
2025-08-19,2,0,1,1,1.7591,5.1291,1.1919,228537.9765,13220041.8914,12220041.8914,1222.0042,-10.3111,True,"000042,000668","中洲控股,荣丰控股",000042 中洲控股 -0.30% | 000668 荣丰控股 +3.82%
2025-08-20,2,0,2,0,1.4830,5.0180,1.8541,196050.8833,13416092.7748,12416092.7748,1241.6093,-8.9810,True,"000920,000929","沃顿科技,兰州黄河",000920 沃顿科技 +0.12% | 000929 兰州黄河 +2.85%
2025-08-26,2,0,0,2,-2.3874,5.0380,1.4735,-320289.4832,13095803.2915,12095803.2915,1209.5803,-11.1540,False,"002047,002058","宝鹰股份,威尔泰",002047 宝鹰股份 -0.74% | 002058 威尔泰 -4.03%
2025-08-28,2,0,0,2,-2.1162,5.0469,1.5037,-277133.2654,12818670.0261,11818670.0261,1181.8670,-13.0341,False,"000823,000929","超声电子,兰州黄河",000823 超声电子 -0.85% | 000929 兰州黄河 -3.38%
2025-09-01,2,0,1,1,0.8586,5.1542,1.2864,110064.2733,12928734.2995,11928734.2995,1192.8734,-12.2874,True,"000545,002047","金浦钛业,宝鹰股份",000545 金浦钛业 -0.91% | 002047 宝鹰股份 +2.63%
2025-09-05,2,0,2,0,3.0290,5.0144,1.1312,391613.8337,13320348.1332,12320348.1332,1232.0348,-9.6306,True,"000668,002058","荣丰控股,威尔泰",000668 荣丰控股 +1.33% | 002058 威尔泰 +4.72%
2025-09-08,2,0,1,1,1.2438,5.0196,1.4526,165679.1007,13486027.2339,12486027.2339,1248.6027,-8.5066,True,"000430,000691","张家界,亚太实业",000430 张家界 -2.28% | 000691 亚太实业 +4.77%
2025-09-10,2,0,2,0,4.3425,5.0232,1.3796,585632.3300,14071659.5639,13071659.5639,1307.1660,-4.5334,True,"000668,002058","荣丰控股,威尔泰",000668 荣丰控股 +4.00% | 002058 威尔泰 +4.69%
2025-09-15,2,0,2,0,2.4761,5.0100,2.1412,348432.3848,14420091.9487,13420091.9487,1342.0092,-2.1696,True,"000691,000697","亚太实业,炼石航空",000691 亚太实业 +4.69% | 000697 炼石航空 +0.26%
2025-10-09,2,0,1,1,1.0521,4.8640,2.2358,151717.8541,14571809.8028,13571809.8028,1357.1810,-1.1403,True,"000518,000533","四环生物,顺钠股份",000518 四环生物 -1.14% | 000533 顺钠股份 +3.24%
2025-10-13,2,0,1,1,-2.3972,5.0082,1.6409,-349313.3673,14222496.4355,13222496.4355,1322.2496,-3.5101,False,"000691,001270","亚太实业,铖昌科技",000691 亚太实业 -5.32% | 001270 铖昌科技 +0.53%
2025-10-16,2,0,2,0,2.2658,5.0295,1.6782,322251.3720,14544747.8075,13544747.8075,1354.4748,-1.3239,True,"000908,002047","景峰医药,宝鹰股份",000908 景峰医药 +0.50% | 002047 宝鹰股份 +4.03%
2025-10-21,2,0,1,1,-0.0071,5.1584,1.5326,-1031.0487,14543716.7587,13543716.7587,1354.3717,-1.3309,False,"000031,000668","大悦城,荣丰控股",000031 大悦城 +0.88% | 000668 荣丰控股 -0.90%
2025-10-29,2,0,0,2,-1.2735,5.2041,1.0531,-185215.3058,14358501.4529,13358501.4529,1335.8501,-2.5874,False,"000408,000630","藏格矿业,铜陵有色",000408 藏格矿业 -1.89% | 000630 铜陵有色 -0.66%
2025-10-31,2,0,2,0,4.6306,5.0878,1.2655,664886.0041,15023387.4570,14023387.4570,1402.3387,0.0000,True,"000736,002047","中交发展,宝鹰股份",000736 中交发展 +4.69% | 002047 宝鹰股份 +4.57%
2025-11-04,2,0,1,1,0.0429,4.9768,2.0367,6440.8968,15029828.3538,14029828.3538,1402.9828,0.0000,True,"000608,002047","阳光股份,宝鹰股份",000608 阳光股份 -4.63% | 002047 宝鹰股份 +4.71%
2025-11-05,2,0,2,0,3.3754,4.9789,2.4230,507321.7685,15537150.1223,14537150.1223,1453.7150,0.0000,True,"000430,002047","张家界,宝鹰股份",000430 张家界 +1.99% | 002047 宝鹰股份 +4.76%
2025-11-12,2,0,1,1,1.8497,4.9936,1.5736,287395.7481,15824545.8704,14824545.8704,1482.4546,0.0000,True,"000504,000908","南华生物,景峰医药",000504 南华生物 -0.99% | 000908 景峰医药 +4.69%
2025-11-13,2,0,1,1,1.2758,5.0157,1.6384,201894.6500,16026440.5204,15026440.5204,1502.6441,0.0000,True,"000430,000908","张家界,景峰医药",000430 张家界 -2.14% | 000908 景峰医药 +4.69%
2025-11-18,2,0,1,1,-2.5059,5.0610,1.3814,-401603.9815,15624836.5389,14624836.5389,1462.4837,-2.5059,False,"000668,002047","荣丰控股,宝鹰股份",000668 荣丰控股 +0.39% | 002047 宝鹰股份 -5.40%
2025-12-02,2,0,1,1,0.5350,4.9525,2.5161,83593.2255,15708429.7643,14708429.7643,1470.8430,-1.9843,True,"000608,000691","阳光股份,亚太实业",000608 阳光股份 -2.83% | 000691 亚太实业 +3.90%
2025-12-05,2,0,1,1,1.6177,5.0942,1.5827,254119.5240,15962549.2883,14962549.2883,1496.2549,-0.3987,True,"000725,001270","京东方Ａ,铖昌科技",000725 京东方Ａ -1.47% | 001270 铖昌科技 +4.71%
2025-12-18,2,0,1,1,-2.1033,5.0101,2.9391,-335739.9359,15626809.3524,14626809.3524,1462.6809,-2.4936,False,"001270,002058","铖昌科技,威尔泰",001270 铖昌科技 -5.30% | 002058 威尔泰 +1.09%
2025-12-24,2,0,1,1,0.2923,4.9360,1.4598,45677.1792,15672486.5316,14672486.5316,1467.2487,-2.2086,True,"000608,000668","阳光股份,荣丰控股",000608 阳光股份 -0.30% | 000668 荣丰控股 +0.88%
2026-01-12,2,0,1,1,1.8986,5.0758,1.7764,297555.9562,15970042.4878,14970042.4878,1497.0042,-0.3519,True,"000691,000701","亚太实业,厦门信达",000691 亚太实业 +4.67% | 000701 厦门信达 -0.88%
2026-01-16,2,0,2,0,3.9651,5.0224,2.2291,633227.1229,16603269.6107,15603269.6107,1560.3270,0.0000,True,"000929,001270","兰州黄河,铖昌科技",000929 兰州黄河 +3.23% | 001270 铖昌科技 +4.70%
2026-01-19,2,0,1,1,0.1177,5.0298,2.1431,19534.8873,16622804.4980,15622804.4980,1562.2804,0.0000,True,"000504,001270","南华生物,铖昌科技",000504 南华生物 +4.52% | 001270 铖昌科技 -4.28%
2026-02-24,2,0,2,0,4.6626,4.9830,1.1823,775052.7929,17397857.2910,16397857.2910,1639.7857,0.0000,True,"000668,002047","荣丰控股,宝鹰股份",000668 荣丰控股 +4.70% | 002047 宝鹰股份 +4.62%
2026-02-25,2,0,2,0,2.6343,5.0017,1.4948,458305.0707,17856162.3617,16856162.3617,1685.6162,0.0000,True,"000668,001270","荣丰控股,铖昌科技",000668 荣丰控股 +3.60% | 001270 铖昌科技 +1.66%
2026-02-27,2,0,1,1,0.8974,5.0671,1.5424,160232.8300,18016395.1917,17016395.1917,1701.6395,0.0000,True,"000697,002047","炼石航空,宝鹰股份",000697 炼石航空 +4.72% | 002047 宝鹰股份 -2.92%
2026-03-06,2,0,0,2,-1.8009,4.9115,1.2756,-324449.1248,17691946.0669,16691946.0669,1669.1946,-1.8009,False,"000565,000702","渝三峡Ａ,正虹科技",000565 渝三峡Ａ -2.03% | 000702 正虹科技 -1.57%
2026-03-09,2,0,2,0,4.3339,4.9496,1.7250,766749.3631,18458695.4300,17458695.4300,1745.8695,0.0000,True,"000504,002047","南华生物,宝鹰股份",000504 南华生物 +4.65% | 002047 宝鹰股份 +4.02%
2026-03-18,2,0,2,0,3.0738,5.0672,1.1869,567378.4228,19026073.8528,18026073.8528,1802.6074,0.0000,True,"000608,000908","阳光股份,景峰医药",000608 阳光股份 +1.49% | 000908 景峰医药 +4.66%
2026-03-24,2,0,2,0,2.2701,5.3452,1.2529,431904.9759,19457978.8287,18457978.8287,1845.7979,0.0000,True,"000633,000812","合金投资,陕西金叶",000633 合金投资 +1.55% | 000812 陕西金叶 +2.99%
2026-03-25,2,0,1,1,0.6543,5.0400,1.2926,127315.2227,19585294.0514,18585294.0514,1858.5294,0.0000,True,"000519,000608","中兵红箭,阳光股份",000519 中兵红箭 -2.99% | 000608 阳光股份 +4.30%
2026-03-26,2,0,1,1,1.0609,4.9833,1.3834,207771.5378,19793065.5892,18793065.5892,1879.3066,0.0000,True,"000908,001270","景峰医药,铖昌科技",000908 景峰医药 +4.70% | 001270 铖昌科技 -2.58%
2026-04-08,2,0,0,2,-2.6222,5.3665,1.5745,-519014.2650,19274051.3242,18274051.3242,1827.4051,-2.6222,False,"000837,002062","秦川机床,宏润建设",000837 秦川机床 -2.15% | 002062 宏润建设 -3.09%
2026-04-13,2,0,2,0,3.4395,5.0004,1.3411,662921.4472,19936972.7714,18936972.7714,1893.6973,0.0000,True,"001270,002047","铖昌科技,宝鹰股份",001270 铖昌科技 +4.70% | 002047 宝鹰股份 +2.18%
2026-04-14,2,0,1,1,-0.7318,5.0365,1.1743,-145897.2972,19791075.4742,18791075.4742,1879.1075,-0.7318,False,"000608,000929","阳光股份,兰州黄河",000608 阳光股份 -1.74% | 000929 兰州黄河 +0.28%
2026-04-20,2,0,1,1,-1.6521,5.0225,1.6709,-326975.1025,19464100.3717,18464100.3717,1846.4100,-2.3718,False,"002047,002058","宝鹰股份,威尔泰",002047 宝鹰股份 -3.57% | 002058 威尔泰 +0.27%
2026-05-07,2,0,2,0,4.3007,5.0063,1.2910,837088.0902,20301188.4619,19301188.4619,1930.1188,0.0000,True,"000668,000929","荣丰控股,兰州黄河",000668 荣丰控股 +4.68% | 000929 兰州黄河 +3.92%
2026-05-13,2,0,0,2,-0.1108,4.9852,1.2015,-22485.5536,20278702.9083,19278702.9083,1927.8703,-0.1108,False,"000691,000929","亚太实业,兰州黄河",000691 亚太实业 -0.18% | 000929 兰州黄河 -0.04%
2026-05-15,2,0,0,2,-4.2308,4.9540,1.8651,-857961.3253,19420741.5830,18420741.5830,1842.0742,-4.3369,False,"000518,000608","四环生物,阳光股份",000518 四环生物 -4.32% | 000608 阳光股份 -4.14%
2026-06-12,2,0,1,1,-0.6050,4.8659,1.4552,-117488.8782,19303252.7048,18303252.7048,1830.3253,-4.9157,False,"000998,002033","隆平高科,丽江股份",000998 隆平高科 -1.71% | 002033 丽江股份 +0.50%
2026-06-15,2,0,1,1,1.0525,4.7597,1.1236,203172.3817,19506425.0865,18506425.0865,1850.6425,-3.9149,True,"000967,002049","盈峰环境,紫光国微",000967 盈峰环境 -0.20% | 002049 紫光国微 +2.31%
